1 1:0 2:4.0625 3:2.24509 4:0.372444 5:0.795493 6:0.354948 7:0.397753 8:0.327288 9:0.386262 10:0.386262 11:40.8873 12:62.9653 13:0.666667 14:0.982704 15:0.989436 16:11.6517 17:0 18:4.0625 19:0 20:4.0625
1 1:-1 2:-28.5625 3:1.37461 4:2.17966 5:0.510744 6:0.120998 7:0.135134 8:0.424659 9:0.190884 10:0.190884 11:24.2865 12:66.0346 13:0.666667 14:0.934002 15:0.921431 16:7.01719 17:-1 18:-28.5625 19:-2 20:-143.156
1 1:0 2:0 3:1.55054 4:0.596327 5:0.365715 6:0.377366 7:0.119465 8:0.286146 9:0.340349 10:0.154939 11:22.1849 12:58.997 13:0.666667 14:0.880848 15:0.93464 16:6.41794 17:0 18:0 19:0 20:0
1 1:0 2:0 3:3.52987 4:0.938184 5:0.856403 6:0.456461 7:0.686171 8:0.70306 9:0.59667 10:0.59667 11:47.3802 12:75.9068 13:0.666667 14:0.983964 15:0.982907 16:13.4031 17:1 18:87.3125 19:2 20:94.9375
1 1:0 2:0 3:4.4226 4:0.720543 5:2.14853 6:0.489795 7:0.346596 8:0.822395 9:0.420291 10:0.420291 11:41.5853 12:49.2823 13:0.444444 14:0.977115 15:0.980144 16:11.8418 17:0 18:0 19:-1 20:-163.25
1 1:0 2:0 3:4.04282 4:0.873953 5:1.42265 6:0.756042 7:0.329043 8:0.308234 9:0.439927 10:0.439927 11:41.7478 12:61.3305 13:0.444444 14:0.951152 15:0.960596 16:11.886 17:0 18:0 19:-1 20:-238.562
1 1:4 2:-4.0875 3:1.65296 4:6.25059 5:0.394224 6:0.477559 7:0.454846 8:0.302614 9:0.403323 10:0.403323 11:41.3712 12:49.0072 13:0.444444 14:0.991684 15:0.989539 16:11.7836 17:4 18:-4.0875 19:11 20:22.3606
1 1:0 2:-11.5625 3:19.2613 4:0.535343 5:0.450646 6:0.446229 7:0.359592 8:0.333355 9:0.367941 10:0.389737 11:41.3653 12:86.1973 13:0.444444 14:0.989614 15:0.99623 16:11.7819 17:-5 18:-63.3333 19:-8 20:-80.7292
-1 1:5 2:32.7083 3:1.98567 4:0.810889 5:1.80921 6:1.48378 7:0.721989 8:0.845092 9:3.72616 10:2.10675 11:81.4356 12:22.8052 13:1 14:0.910184 15:0.76395 16:21.7609 17:5 18:32.7083 19:1 20:-116.482
1 1:-1 2:-9.9375 3:1.30347 4:0.649836 5:0.941704 6:0.405857 7:0.501133 8:0.173042 9:0.291924 10:0.291924 11:31.98 12:80.8324 13:0.666667 14:0.899556 15:0.900398 16:9.18925 17:-1 18:-9.9375 19:-2 20:158.896
1 1:1 2:-13.5625 3:6.42562 4:0.364905 5:0.227144 6:0.411451 7:0.309348 8:0.427785 9:0.379955 10:0.313003 11:38.098 12:78.0842 13:0.666667 14:0.998517 15:0.994797 16:10.8874 17:1 18:-13.5625 19:2 20:79.1042
1 1:0 2:0 3:1.68761 4:2.46816 5:0.601775 6:0.35696 7:0.311331 8:0.641864 9:0.438049 10:0.318734 11:37.6176 12:60.0588 13:0.666667 14:0.955476 15:0.97974 16:10.7552 17:0 18:0 19:4 20:204.094
1 1:2 2:-12.5417 3:2.50392 4:2.40231 5:0.232089 6:0.267547 7:0.305046 8:0.805369 9:0.335281 10:0.335281 11:38.0406 12:84.3662 13:0.666667 14:0.969261 15:0.965346 16:10.8716 17:1 18:-48.6979 19:0 20:-92.5208
1 1:3 2:32.1042 3:2.28568 4:1.30873 5:0.566722 6:0.563479 7:0.387042 8:0.305343 9:0.300355 10:0.300355 11:35.6926 12:60.4594 13:0.666667 14:0.971801 15:0.964877 16:10.2232 17:3 18:32.1042 19:6 20:-155.08
1 1:0 2:23.8125 3:1.7068 4:0.284902 5:1.00832 6:0.692879 7:0.39595 8:0.193682 9:0.631124 10:0.617105 11:47.2604 12:63.8792 13:0.666667 14:0.961417 15:0.970098 16:13.3712 17:-1 18:-6.5 19:-1 20:44.7062
1 1:0 2:23.8125 3:5.60425 4:0.456982 5:0.0761418 6:0.0544759 7:0.0600202 8:0.0390994 9:0.0689526 10:0.0595039 11:18.76 12:72.7653 13:0.333333 14:0.993892 15:0.998289 16:5.43681 17:-1 18:-6.5 19:-1 20:44.7062
1 1:1 2:52.25 3:2.09797 4:0.682708 5:0.553084 6:0.0504659 7:0.0403392 8:0.195761 9:0.0253218 10:0.0253218 11:5.98209 12:88.7201 13:0.444444 14:0.983341 15:0.980213 16:1.74064 17:1 18:52.25 19:2 20:39.9688
1 1:-1 2:2.34375 3:2.03547 4:0.232846 5:0.346999 6:0.369887 7:0.309213 8:0.203119 9:0.339969 10:0.339969 11:39.1268 12:51.3032 13:0.666667 14:0.993705 15:0.993409 16:11.1701 17:-1 18:2.34375 19:-1 20:64.8646
1 1:0 2:0 3:9.00891 4:0.136492 5:0.449461 6:2.26327 7:0.554633 8:0.525633 9:0.73827 10:0.73827 11:50.5774 12:68.0543 13:0.444444 14:0.985326 15:0.972223 16:14.2501 17:0 18:0 19:1 20:113.25
1 1:0 2:0 3:2.30091 4:0.433113 5:0.2883 6:0.418075 7:0.358216 8:0.330818 9:0.311011 10:0.311011 11:36.4081 12:80.3286 13:1 14:0.943686 15:0.961565 16:10.4213 17:0 18:0 19:2 20:17.3542
1 1:3 2:17.6042 3:4.69542 4:1.29705 5:0.371018 6:0.356004 7:0.283978 8:0.446766 9:0.39425 10:0.39425 11:41.4664 12:74.9041 13:0.666667 14:0.997598 15:0.994633 16:11.8095 17:3 18:17.6042 19:2 20:-185.031
1 1:0 2:-7.375 3:2.43592 4:0.483284 5:0.284804 6:0.40675 7:0.305542 8:0.284926 9:0.400571 10:0.373855 11:40.8123 12:73.4698 13:1 14:0.99871 15:0.998421 16:11.6312 17:0 18:-7.375 19:0 20:-7.375
1 1:1 2:59.4375 3:1.33437 4:2.33138 5:1.26115 6:0.234825 7:0.25299 8:0.342501 9:0.217039 10:3.4155 11:88.6624 12:72.5481 13:0.666667 14:0.94547 15:0.855821 16:23.3111 17:5 18:75 19:5 20:-68.1354
1 1:1 2:59.4375 3:3.01213 4:1.12972 5:2.38737 6:0.368381 7:0.240668 8:0.256829 9:1.1876 10:0.410879 11:39.5716 12:52.1905 13:0.666667 14:0.880562 15:0.941137 16:11.292 17:5 18:75 19:5 20:-68.1354
1 1:0 2:0.5 3:1.31435 4:0.19324 5:3.20061 6:0.324758 7:0.27326 8:0.173901 9:0.452491 10:0.452491 11:41.2147 12:51.3166 13:0.666667 14:0.987667 15:0.955081 16:11.7409 17:0 18:0.5 19:-3 20:-128.406
1 1:0 2:0 3:2.59842 4:1.17801 5:0.490636 6:1.29886 7:0.141243 8:0.252665 9:0.260957 10:0.260957 11:33.1991 12:56.8249 13:0.444444 14:0.941609 15:0.960194 16:9.52989 17:0 18:0 19:0 20:0
1 1:0 2:0 3:3.42724 4:1.06068 5:0.254135 6:0.314082 7:0.412649 8:1.06867 9:0.285364 10:0.681607 11:49.1362 12:74.4266 13:0.666667 14:0.842796 15:0.921184 16:13.8696 17:-1 18:-80.375 19:-2 20:22.8833
1 1:0 2:0 3:2.63929 4:0.195511 5:0.633074 6:0.522848 7:0.294247 8:0.209927 9:0.486668 10:0.486668 11:44.4461 12:52.7143 13:0.444444 14:0.99069 15:0.994717 16:12.6166 17:-1 18:-92.625 19:0 20:21.4375
1 1:0 2:0 3:1.4225 4:0.389016 5:0.270804 6:0.350253 7:0.286512 8:0.536523 9:0.410344 10:0.410344 11:41.0417 12:65.2092 13:0.666667 14:0.96461 15:0.969118 16:11.6938 17:0 18:0 19:1 20:269.125
1 1:0 2:0 3:3.20128 4:0.34918 5:0.528898 6:0.500828 7:0.286338 8:0.282849 9:0.326904 10:0.326904 11:37.4746 12:54.7255 13:0.333333 14:0.962904 15:0.972825 16:10.7157 17:0 18:0 19:0 20:118.25
1 1:0 2:0 3:1.35757 4:0.828877 5:0.731356 6:0.262059 7:0.303493 8:0.465008 9:0.291714 10:0.157116 11:28.1164 12:58.7537 13:0.666667 14:0.935245 15:0.987602 16:8.10301 17:2 18:95.25 19:4 20:101.719
1 1:0 2:0 3:9.53888 4:1.63641 5:0.370476 6:0.241497 7:0.288659 8:0.31089 9:0.315382 10:0.315382 11:35.0702 12:86.6881 13:0.444444 14:0.978018 15:0.908368 16:10.0506 17:0 18:0 19:0 20:0
1 1:0 2:0 3:1.99113 4:0.386322 5:0.759855 6:0.553984 7:0.347314 8:0.745293 9:0.673606 10:0.510893 11:43.4226 12:42.0008 13:0.666667 14:0.956793 15:0.962166 16:12.3403 17:0 18:0 19:0 20:0
1 1:0 2:0 3:1.52563 4:0.431323 5:0.332909 6:0.34665 7:0.367225 8:0.367736 9:0.36903 10:0.276909 11:36.1248 12:55.9992 13:0.444444 14:0.989759 15:0.990437 16:10.3429 17:0 18:0 19:1 20:188.875
1 1:4 2:18.125 3:7.22621 4:0.524122 5:0.162909 6:0.191572 7:0.475128 8:0.513397 9:0.306124 10:0.306124 11:35.5106 12:56.0601 13:0.444444 14:0.943896 15:0.957256 16:10.1728 17:4 18:18.125 19:3 20:-192
1 1:1 2:59 3:2.72374 4:0.465247 5:0.327858 6:0.368317 7:0.324894 8:0.163497 9:0.36206 10:0.40975 11:42.038 12:77.3576 13:0.666667 14:0.998935 15:0.995205 16:11.9649 17:4 18:2.875 19:4 20:2.875
1 1:-1 2:-7.75 3:1.78252 4:0.311061 5:0.670026 6:0.342441 7:0.25642 8:0.30797 9:0.31475 10:0.31475 11:36.2983 12:63.4548 13:0.444444 14:0.987827 15:0.960921 16:10.3909 17:-1 18:-7.75 19:-1 20:-7.75
1 1:-2 2:-20 3:2.48993 4:0.434304 5:0.333248 6:0.43458 7:0.340047 8:0.348281 9:0.669892 10:0.348568 11:35.6512 12:75.5392 13:0.444444 14:0.884708 15:0.927881 16:10.2117 17:-2 18:-20 19:-2 20:-20
1 1:2 2:10.5 3:3.13786 4:0.509732 5:0.731895 6:0.785863 7:0.224916 8:0.310045 9:0.391345 10:0.391345 11:41.0735 12:87.0124 13:0.444444 14:0.984708 15:0.984724 16:11.7024 17:2 18:10.5 19:1 20:-224.25
1 1:0 2:-5.375 3:3.1012 4:0.408256 5:0.171887 6:0.332796 7:0.303723 8:0.270166 9:0.332486 10:0.304244 11:37.7481 12:59.786 13:0.666667 14:0.992862 15:0.994662 16:10.7911 17:0 18:-5.375 19:-2 20:-117.5
1 1:0 2:0 3:3.27615 4:0.269427 5:0.901983 6:0.496938 7:0.319331 8:0.245756 9:0.361762 10:0.361762 11:37.4309 12:63.4734 13:0.444444 14:0.955515 15:0.937733 16:10.7037 17:0 18:0 19:0 20:0
1 1:-1 2:-25.625 3:1.99845 4:0.265963 5:0.0970753 6:0.429803 7:0.325483 8:0.296727 9:0.438543 10:0.335921 11:38.6665 12:55.4068 13:0.666667 14:0.974959 15:0.984871 16:11.0437 17:-1 18:-25.625 19:-1 20:-25.625
1 1:-4 2:-20.3438 3:6.14464 4:0.666999 5:0.678155 6:0.53079 7:0.334373 8:0.518874 9:0.4371 10:0.4371 11:42.9288 12:83.0692 13:0.444444 14:0.993203 15:0.993674 16:12.2066 17:-4 18:-20.3438 19:-4 20:-20.3438
1 1:0 2:0 3:3.03829 4:1.39448 5:0.457469 6:0.189904 7:0.273424 8:0.65047 9:0.20941 10:0.20941 11:31.2682 12:58.8444 13:0.666667 14:0.976308 15:0.97936 16:8.98988 17:-2 18:-74.625 19:-2 20:-74.625
1 1:-1 2:-10.875 3:2.82818 4:0.516498 5:0.304656 6:0.331862 7:0.347672 8:0.602975 9:0.352574 10:0.352574 11:39.6351 12:52.9433 13:0.444444 14:0.991874 15:0.992683 16:11.3094 17:-1 18:-10.875 19:-1 20:-10.875
1 1:0 2:0 3:2.2036 4:0.176208 5:0.540242 6:1.96511 7:0.510665 8:0.242384 9:1.46808 10:2.20064 11:70.4271 12:48.4403 13:0.333333 14:0.578082 15:0.893272 16:19.2354 17:0 18:0 19:-1 20:-168.375
1 1:2 2:6.125 3:2.64688 4:1.16003 5:0.31671 6:0.323545 7:0.286721 8:0.303666 9:0.386603 10:0.386603 11:40.3845 12:49.616 13:0.444444 14:0.970415 15:0.979943 16:11.5144 17:2 18:6.125 19:2 20:12.9688
1 1:3 2:-5.1875 3:3.74441 4:0.143456 5:0.575086 6:0.279629 7:0.268638 8:0.3379 9:0.201545 10:0.201545 11:28.4478 12:78.4478 13:0.666667 14:0.931931 15:0.947674 16:8.19658 17:2 18:-31.375 19:2 20:-31.375
1 1:-1 2:-14 3:1.07452 4:0.106735 5:0.294989 6:0.377619 7:0.370732 8:0.348828 9:0.369938 10:0.369938 11:36.7918 12:62.9743 13:0.666667 14:0.8535 15:0.916128 16:10.5273 17:-1 18:-14 19:-1 20:-14
1 1:2 2:16.625 3:1.93363 4:0.959888 5:0.257893 6:0.405229 7:0.337825 8:0.356993 9:0.428928 10:0.224871 11:31.4597 12:54.6692 13:0.666667 14:0.971268 15:0.965304 16:9.04355 17:2 18:16.625 19:2 20:16.625
1 1:0 2:0 3:5.02334 4:0.27667 5:0.73392 6:0.222528 7:0.251418 8:0.433496 9:0.234556 10:0.233854 11:33.3685 12:59.254 13:0.666667 14:0.990147 15:0.98596 16:9.57713 17:0 18:0 19:-2 20:-229.125
-1 1:-3 2:-32.5 3:11.6925 4:1.10866 5:3.96112 6:8.52455 7:2.79965 8:0.764125 9:26.889 10:55.7199 11:86.8768 12:39.4454 13:1 14:0.987489 15:0.985122 16:22.9364 17:-3 18:-32.5 19:-2 20:207.625
1 1:0 2:0 3:1.78993 4:0.666374 5:1.09354 6:0.608568 7:0.208261 8:0.482824 9:0.481935 10:0.481935 11:31.0232 12:59.049 13:0.666667 14:0.739561 15:0.732566 16:8.92118 17:0 18:0 19:0 20:0
1 1:1 2:14.25 3:2.13497 4:0.181981 5:0.387905 6:0.388607 7:0.363256 8:0.530947 9:0.43017 10:0.474957 11:44.0812 12:47.7115 13:0.666667 14:0.990126 15:0.995332 16:12.5182 17:1 18:14.25 19:1 20:14.25
1 1:-2 2:-23.8125 3:4.62672 4:0.317131 5:0.199386 6:0.321571 7:0.256947 8:0.305309 9:0.28805 10:0.297507 11:37.4309 12:56.325 13:0.333333 14:0.992139 15:0.995364 16:10.7037 17:-1 18:50.4375 19:0 20:1.79167
1 1:-2 2:-23.8125 3:1.89741 4:0.29981 5:0.435281 6:0.669446 7:0.426703 8:0.315657 9:0.507122 10:0.543996 11:44.7161 12:48.0832 13:1 14:0.973874 15:0.954116 16:12.6894 17:-1 18:50.4375 19:0 20:1.79167
1 1:0 2:0 3:2.96208 4:0.300343 5:0.0809875 6:0.361318 7:0.540315 8:0.573123 9:0.805297 10:0.466822 11:38.4437 12:59.6448 13:0.444444 14:0.931149 15:0.882957 16:10.9825 17:0 18:0 19:0 20:0
1 1:0 2:0 3:1.9884 4:1.82187 5:0.808203 6:0.809328 7:0.430168 8:0.654675 9:0.448476 10:0.448476 11:42.8949 12:60.7585 13:0.444444 14:0.984032 15:0.984033 16:12.1975 17:0 18:0 19:0 20:0
1 1:0 2:8.125 3:2.66474 4:0.110136 5:0.311061 6:0.3603 7:0.303469 8:0.302295 9:0.342429 10:0.278864 11:36.3676 12:70.0885 13:0.666667 14:0.996666 15:0.992259 16:10.4101 17:0 18:8.125 19:0 20:8.125
1 1:0 2:0 3:2.64793 4:0.555674 5:0.818339 6:0.679187 7:0.314351 8:0.244318 9:0.428781 10:0.356797 11:37.3295 12:54.0447 13:0.444444 14:0.919016 15:0.948432 16:10.6757 17:0 18:0 19:0 20:0
1 1:0 2:0 3:1.85681 4:0.290154 5:0.6356 6:0.534091 7:0.36304 8:1.0443 9:0.41592 10:0.456323 11:40.9561 12:63.4949 13:0.444444 14:0.904771 15:0.912617 16:11.6704 17:0 18:0 19:-2 20:-160.5
1 1:0 2:0 3:3.51263 4:1.37909 5:0.620527 6:0.716257 7:0.624122 8:0.818438 9:0.639435 10:0.535537 11:44.248 12:67.9964 13:0.444444 14:0.947171 15:0.927202 16:12.5632 17:0 18:0 19:0 20:0
1 1:0 2:0 3:2.19636 4:0.627851 5:0.71366 6:0.1644 7:0.244289 8:0.348099 9:0.272877 10:0.272877 11:34.6028 12:69.2 13:0.444444 14:0.966982 15:0.967419 16:9.92076 17:0 18:0 19:0 20:0
1 1:1 2:12.375 3:1.35387 4:0.975401 5:0.592812 6:0.303153 7:0.509512 8:0.591745 9:0.471443 10:0.471443 11:43.0862 12:61.8949 13:0.666667 14:0.94786 15:0.966552 16:12.2493 17:1 18:12.375 19:1 20:12.375
1 1:2 2:15.125 3:3.27799 4:0.332934 5:0.390827 6:0.438328 7:0.98738 8:0.278017 9:0.425576 10:0.425576 11:42.4103 12:73.1341 13:1 14:0.98925 15:0.990058 16:12.0661 17:2 18:15.125 19:2 20:15.125
1 1:-1 2:-7 3:2.53741 4:1.22103 5:0.445564 6:0.322723 7:0.195067 8:0.277003 9:0.222702 10:0.222702 11:29.2515 12:84.6451 13:0.666667 14:0.935588 15:0.933355 16:8.42317 17:-1 18:-7 19:0 20:100.25
1 1:0 2:0 3:1.73657 4:2.46206 5:0.652442 6:0.31637 7:0.811413 8:0.321807 9:0.388581 10:0.388581 11:39.2482 12:84.412 13:0.666667 14:0.970195 15:0.911485 16:11.2034 17:0 18:0 19:1 20:181.75
1 1:1 2:6 3:2.16574 4:0.50845 5:0.422469 6:0.935042 7:0.311601 8:0.296337 9:0.354192 10:0.354192 11:35.6447 12:54.5959 13:0.444444 14:0.867609 15:0.914729 16:10.2099 17:1 18:6 19:1 20:6
1 1:-2 2:-11.625 3:2.93615 4:1.24584 5:0.118105 6:0.0928568 7:0.316717 8:0.565039 9:0.188023 10:0.188023 11:30.38 12:81.6975 13:0.666667 14:0.994831 15:0.982773 16:8.74061 17:-2 18:-11.625 19:-2 20:-11.625
1 1:0 2:-37.125 3:1.47195 4:0.484137 5:0.493828 6:0.481766 7:0.267959 8:0.283723 9:0.188375 10:0.188375 11:28.7673 12:83.6909 13:0.666667 14:0.982769 15:0.960406 16:8.28671 17:0 18:-37.125 19:0 20:-37.125
1 1:0 2:28 3:4.76828 4:0.582306 5:1.39145 6:0.199466 7:0.382891 8:0.431926 9:0.279482 10:0.335541 11:37.8711 12:83.3159 13:0.444444 14:0.973996 15:0.960733 16:10.825 17:0 18:28 19:1 20:105.812
1 1:0 2:5.5 3:2.9981 4:1.19006 5:0.315718 6:0.267518 7:0.36524 8:0.465824 9:0.211429 10:0.431829 11:41.7493 12:81.9142 13:0.444444 14:0.927867 15:0.941322 16:11.8865 17:0 18:5.5 19:1 20:87.25
1 1:0 2:0 3:3.94452 4:1.6545 5:0.318554 6:0.25929 7:0.323171 8:0.299095 9:0.312212 10:0.426395 11:41.0639 12:84.6245 13:0.444444 14:0.953452 15:0.946557 16:11.6998 17:0 18:0 19:1 20:140.5
1 1:-1 2:-28.375 3:4.56901 4:0.360578 5:0.255464 6:0.958384 7:0.270888 8:0.264072 9:0.927385 10:0.821214 11:50.8764 12:78.6362 13:0.444444 14:0.751052 15:0.890236 16:14.3287 17:-1 18:-28.375 19:-1 20:40.75
1 1:0 2:0 3:18.2474 4:0.710641 5:0.947607 6:0.245515 7:0.269322 8:0.323462 9:0.319157 10:0.319157 11:38.3655 12:86.1344 13:0.333333 14:0.993541 15:0.993143 16:10.961 17:0 18:0 19:2 20:130.688
1 1:-1 2:-42.5 3:1.46736 4:0.328465 5:0.504323 6:0.163082 7:0.306353 8:0.430625 9:0.295051 10:0.295051 11:36.6139 12:60.7584 13:0.666667 14:0.97138 15:0.983231 16:10.4782 17:-1 18:-42.5 19:-1 20:-42.5
1 1:0 2:0 3:1.98408 4:0.501538 5:0.74258 6:0.182573 7:0.25399 8:0.268645 9:0.200596 10:0.278342 11:36.3568 12:60.0217 13:0.666667 14:0.990195 15:0.993741 16:10.4071 17:0 18:0 19:1 20:114.375
1 1:0 2:0 3:2.96925 4:0.186805 5:0.233117 6:0.604744 7:0.230445 8:0.258863 9:0.308052 10:0.344371 11:37.7113 12:66.5244 13:0.333333 14:0.944402 15:0.957687 16:10.781 17:0 18:0 19:1 20:128.5
1 1:0 2:0 3:2.59689 4:0.728059 5:1.35786 6:1.1386 7:0.456797 8:0.353797 9:0.694099 10:1.67037 11:70.7688 12:57.4694 13:0.444444 14:0.802998 15:0.79938 16:19.3166 17:0 18:0 19:0 20:0
1 1:0 2:0 3:3.74918 4:0.494495 5:0.202434 6:0.249634 7:0.364859 8:0.473112 9:0.347006 10:0.347006 11:39.0292 12:53.3701 13:0.333333 14:0.98064 15:0.985215 16:11.1433 17:0 18:0 19:3 20:177.583
1 1:0 2:10.25 3:2.46392 4:0.192963 5:0.078447 6:0.804615 7:0.292504 8:0.556572 9:0.414875 10:0.414875 11:30.7278 12:87.9999 13:0.333333 14:0.807355 15:0.72579 16:8.83828 17:0 18:10.25 19:-1 20:-22.5833
1 1:1 2:51.25 3:3.37435 4:0.902726 5:1.69411 6:1.03765 7:0.292647 8:0.393707 9:0.354881 10:0.354881 11:37.0653 12:53.117 13:0.333333 14:0.982505 15:0.952531 16:10.6028 17:1 18:51.25 19:3 20:134.458
1 1:0 2:0 3:1.92726 4:0.298823 5:0.239406 6:0.489484 7:0.24935 8:0.189729 9:0.512035 10:0.512035 11:43.1928 12:77.0274 13:0.444444 14:0.928483 15:0.860298 16:12.2781 17:0 18:0 19:4 20:112.188
1 1:0 2:0 3:5.5201 4:0.424997 5:0.745487 6:1.08553 7:0.785226 8:0.742187 9:1.01705 10:0.783442 11:51.0716 12:35.2462 13:0.444444 14:0.975805 15:0.984565 16:14.38 17:0 18:0 19:4 20:112.188
1 1:-2 2:-16.9375 3:1.47701 4:1.2274 5:0.490451 6:0.36789 7:0.265131 8:0.281261 9:0.359425 10:0.359425 11:38.8529 12:69.386 13:0.444444 14:0.989959 15:0.961727 16:11.0949 17:-2 18:-16.9375 19:-3 20:-78.4583
1 1:0 2:0 3:7.32552 4:0.290955 5:0.0914387 6:0.266306 7:0.331369 8:0.278222 9:0.309144 10:0.296567 11:37.0124 12:82.9594 13:0.444444 14:0.994013 15:0.984951 16:10.5882 17:0 18:0 19:0 20:0
1 1:0 2:0 3:4.89551 4:0.905356 5:0.146375 6:0.243593 7:0.322882 8:0.224936 9:0.200984 10:0.200984 11:31.498 12:58.604 13:0.444444 14:0.987027 15:0.989097 16:9.0543 17:0 18:0 19:-1 20:-156
1 1:0 2:0 3:2.93797 4:0.236077 5:0.208538 6:0.532974 7:0.391643 8:0.238257 9:0.572881 10:0.572881 11:44.4012 12:45.7565 13:0.444444 14:0.982882 15:0.947163 16:12.6045 17:0 18:0 19:0 20:0
1 1:1 2:37 3:2.75551 4:0.200247 5:0.307939 6:0.638623 7:0.274473 8:0.290262 9:0.309299 10:0.309299 11:36.444 12:53.5579 13:0.333333 14:0.954659 15:0.96957 16:10.4312 17:1 18:37 19:1 20:37
1 1:-1 2:-27.875 3:6.11258 4:1.76048 5:0.787235 6:0.297369 7:0.259011 8:0.443257 9:0.28514 10:0.274942 11:35.7348 12:88.4554 13:0.444444 14:0.982395 15:0.982607 16:10.2349 17:-1 18:-27.875 19:-1 20:-27.875
1 1:-3 2:-19.9167 3:1.78681 4:1.25586 5:0.49014 6:0.661797 7:0.453589 8:0.253931 9:0.666059 10:0.464932 11:41.2826 12:51.5427 13:0.444444 14:0.899245 15:0.934031 16:11.7594 17:-3 18:-19.9167 19:-8 20:-122.266
1 1:0 2:-16 3:2.77017 4:1.5597 5:0.476231 6:0.680534 7:0.432803 8:0.600416 9:0.52656 10:0.52656 11:45.5392 12:87.1008 13:0.333333 14:0.982781 15:0.974871 16:12.9106 17:0 18:-16 19:0 20:-16
1 1:1 2:4.875 3:1.26997 4:1.02325 5:0.494845 6:0.245762 7:0.437402 8:0.333016 9:0.356623 10:0.356623 11:39.063 12:51.3049 13:0.444444 14:0.978639 15:0.979718 16:11.1526 17:1 18:4.875 19:0 20:-287.375
1 1:0 2:0 3:2.84382 4:0.574611 5:0.638328 6:0.631653 7:0.206896 8:0.785835 9:0.476953 10:0.196234 11:29.0667 12:66.025 13:0.666667 14:0.963981 15:0.961164 16:8.37111 17:1 18:80.25 19:2 20:145.625
1 1:1 2:6.125 3:1.44846 4:0.246009 5:0.477753 6:0.725769 7:0.459576 8:0.427015 9:0.600342 10:0.495927 11:44.7293 12:70.8534 13:0.444444 14:0.99071 15:0.995388 16:12.6929 17:1 18:6.125 19:2 20:64.1667
