-1 1:1 2:27.25 3:2.42954 4:8.19191 5:4.10187 6:1.71443 7:4.80164 8:1.72109 9:6.53035 10:6.53035 11:74.7522 12:17.9324 13:0.666667 14:0.978569 15:0.898088 16:20.2501 17:1 18:27.25 19:-2 20:-60.5625
1 1:0 2:0 3:1.33354 4:1.87567 5:1.27803 6:0.558811 7:0.0822331 8:0.0835068 9:0.162909 10:0.162909 11:16.696 12:75.7129 13:0.333333 14:0.88731 15:0.886858 16:4.84317 17:0 18:0 19:0 20:0
-1 1:1 2:13.9688 3:2.74256 4:0.645699 5:0.879075 6:0.283714 7:3.21614 8:0.690725 9:1.77359 10:1.77359 11:79.903 12:85.3062 13:0.666667 14:0.701792 15:0.746847 16:21.4208 17:1 18:13.9688 19:-1 20:-58.9688
1 1:0 2:0 3:2.2697 4:0.871782 5:1.47484 6:0.773789 7:0.228157 8:0.129396 9:0.4575 10:0.325398 11:31.2787 12:81.9738 13:0.166667 14:0.892807 15:0.844523 16:8.99283 17:0 18:0 19:0 20:0
1 1:0 2:0 3:2.16642 4:0.190675 5:0.483485 6:0.203323 7:0.123803 8:0.462047 9:0.195302 10:0.195302 11:22.085 12:70.8372 13:0.333333 14:0.91867 15:0.895676 16:6.38938 17:1 18:84.8125 19:1 20:84.8125
1 1:1 2:22.1875 3:2.09352 4:0.19842 5:0.773835 6:0.538177 7:0.163258 8:0.413354 9:0.401782 10:0.745076 11:48.073 12:81.6516 13:0.333333 14:0.751067 15:0.881749 16:13.5875 17:1 18:22.1875 19:0 20:-266.312
1 1:2 2:14.625 3:1.36358 4:0.98108 5:0.289582 6:1.05644 7:0.327353 8:0.37634 9:0.454327 10:0.359616 11:39.8148 12:58.8608 13:0.333333 14:0.977582 15:0.990458 16:11.3586 17:2 18:14.625 19:4 20:72.2656
-1 1:-1 2:-14.6875 3:1.81641 4:0.47747 5:3.12413 6:1.20412 7:0.871609 8:0.669314 9:1.10346 10:1.10346 11:54.8184 12:47.3433 13:0.666667 14:0.727349 15:0.655981 16:15.3563 17:-1 18:-14.6875 19:-4 20:-99.2969
-1 1:0 2:0 3:1.27531 4:0.276775 5:0.57758 6:0.494627 7:0.99473 8:1.04972 9:1.44991 10:1.44991 11:56.8988 12:43.0368 13:0.333333 14:0.923888 15:0.633796 16:15.8914 17:0 18:0 19:-3 20:-14.4062
1 1:0 2:0 3:1.09524 4:1.80122 5:0.785404 6:0.632686 7:0.171621 8:0.231847 9:0.347981 10:0.340849 11:26.4682 12:65.7377 13:0.444444 14:0.853933 15:0.814461 16:7.63677 17:0 18:0 19:0 20:0
1 1:-1 2:-25.4375 3:2.13768 4:1.02182 5:2.44423 6:0.156235 7:0.156945 8:0.23695 9:0.218523 10:0.0811388 11:13.473 12:73.2715 13:0.444444 14:0.871087 15:0.948247 16:3.91308 17:-1 18:-25.4375 19:-1 20:-25.4375
1 1:0 2:0 3:1.99168 4:0.301651 5:0.552424 6:0.248886 7:0.0796343 8:0.227908 9:0.143978 10:0.0956637 11:19.8952 12:70.1635 13:0.444444 14:0.977269 15:0.97198 16:5.76259 17:0 18:0 19:-1 20:-182.938
1 1:0 2:0 3:2.71972 4:0.551172 5:0.275761 6:0.418911 7:0.18695 8:0.449613 9:0.277232 10:0.348458 11:38.1598 12:76.0336 13:0.444444 14:0.956485 15:0.967174 16:10.9044 17:0 18:0 19:0 20:0
1 1:-1 2:-26.8125 3:3.60369 4:0.117836 5:0.343106 6:0.28008 7:0.221949 8:0.171137 9:0.205715 10:0.313517 11:34.7924 12:81.4909 13:0.166667 14:0.969249 15:0.936337 16:9.97343 17:-1 18:-26.8125 19:-3 20:-146.979
-1 1:-1 2:11.25 3:2.79213 4:0.137371 5:0.130335 6:0.368183 7:1.38938 8:0.794014 9:0.971232 10:1.83608 11:70.3176 12:52.1566 13:1 14:0.702712 15:0.860932 16:19.2093 17:1 18:54.8333 19:4 20:78.6458
1 1:2 2:43.5625 3:6.58515 4:0.272517 5:0.372972 6:0.222719 7:0.11804 8:0.263608 9:0.159125 10:0.0962133 11:21.222 12:83.4458 13:0.444444 14:0.956449 15:0.979145 16:6.14263 17:2 18:43.5625 19:2 20:43.5625
1 1:-1 2:-29.4375 3:1.15716 4:1.61892 5:0.398498 6:0.342129 7:0.198439 8:0.233798 9:0.363164 10:0.247296 11:18.0871 12:74.1099 13:0.166667 14:0.891007 15:0.81026 16:5.24346 17:-1 18:-29.4375 19:0 20:205.188
1 1:4 2:23.25 3:2.67331 4:2.13971 5:0.810163 6:0.188711 7:0.0613109 8:0.391937 9:0.13511 10:0.221102 11:31.7338 12:82.4281 13:0.333333 14:0.948624 15:0.971305 16:9.12033 17:4 18:23.25 19:4 20:23.25
1 1:1 2:13.3125 3:2.58852 4:0.294591 5:0.590519 6:0.455276 7:0.241284 8:0.356269 9:1.08142 10:0.187606 11:10.9046 12:88.9491 13:1 14:0.911357 15:0.835719 16:3.16962 17:1 18:13.3125 19:3 20:145.271
-1 1:0 2:0 3:2.33986 4:0.288789 5:1.41563 6:1.51993 7:1.53155 8:0.453314 9:2.65067 10:2.65067 11:69.9444 12:53.2704 13:0.666667 14:0.963648 15:0.939298 16:19.1204 17:0 18:0 19:0 20:0
-1 1:-2 2:-19.4375 3:3.36524 4:0.250341 5:0.208149 6:1.6867 7:0.615246 8:0.465885 9:1.57499 10:1.12524 11:56.7169 12:47.072 13:0.666667 14:0.923347 15:0.961337 16:15.8448 17:-2 18:-19.4375 19:6 20:143.486
-1 1:-1 2:-12.5 3:2.46949 4:0.868634 5:0.151693 6:1.83794 7:1.82719 8:3.91349 9:2.61914 10:1.47018 11:58.9541 12:24.6819 13:0.333333 14:0.925298 15:0.8805 16:16.4149 17:-2 18:-45.4062 19:-4 20:-97.1719
1 1:1 2:6.9375 3:2.47652 4:0.305932 5:1.06169 6:0.489804 7:0.316769 8:0.539318 9:1.02009 10:0.644079 11:47.1501 12:43.4641 13:0.166667 14:0.853149 15:0.939297 16:13.3417 17:1 18:6.9375 19:1 20:6.9375
1 1:1 2:10.25 3:1.37438 4:0.0909844 5:1.3975 6:0.265979 7:0.15492 8:0.196649 9:0.262645 10:0.511542 11:44.6898 12:72.0101 13:0.666667 14:0.846895 15:0.944477 16:12.6823 17:1 18:10.25 19:3 20:115.396
1 1:-1 2:31.9375 3:5.95088 4:0.29911 5:0.198744 6:0.149333 7:0.296183 8:0.262714 9:0.18428 10:0.18428 11:24.5116 12:86.3628 13:1 14:0.985808 15:0.914833 16:7.08121 17:-1 18:31.9375 19:1 20:192.354
-1 1:3 2:35.3333 3:2.09907 4:0.351985 5:0.750865 6:0.222454 7:0.755626 8:1.11107 9:1.49565 10:1.49565 11:58.9301 12:32.2654 13:0.666667 14:0.867452 15:0.843388 16:16.4088 17:2 18:-51.8542 19:-3 20:-130.344
1 1:0 2:0 3:1.25512 4:0.753171 5:1.51203 6:1.27384 7:1.10452 8:0.175577 9:2.68788 10:2.64199 11:70.2356 12:35.4253 13:1 14:0.933261 15:0.777212 16:19.1898 17:-1 18:-79.5625 19:0 20:181.875
1 1:-1 2:-36.0625 3:3.74689 4:0.243874 5:0.315061 6:0.346554 7:0.0933434 8:0.0635631 9:0.0904026 10:0.0904026 11:17.9486 12:85.0098 13:0.444444 14:0.985584 15:0.962118 16:5.20363 17:-1 18:-36.0625 19:3 20:39.1771
-1 1:4 2:21.8906 3:2.79949 4:1.20789 5:0.367222 6:0.429687 7:2.03421 8:0.763302 9:1.01785 10:1.24892 11:67.3291 12:41.2906 13:1 14:0.829081 15:0.810693 16:18.4916 17:4 18:21.8906 19:3 20:-140.581
1 1:-4 2:-37.4844 3:1.36772 4:0.472915 5:1.70458 6:0.507758 7:0.970836 8:0.474615 9:0.797144 10:0.343314 11:26.4888 12:49.4129 13:0.166667 14:0.828966 15:0.797447 16:7.64261 17:-3 18:28.1406 19:-3 20:98.6875
-1 1:-2 2:-34.3125 3:3.00965 4:0.293119 5:0.4999 6:0.795574 7:1.98187 8:0.715872 9:2.81555 10:2.16287 11:65.5545 12:31.4885 13:0.444444 14:0.809775 15:0.923428 16:18.0594 17:-2 18:-34.3125 19:-3 20:-101.375
1 1:-2 2:-24.7812 3:2.31619 4:0.397621 5:0.865229 6:0.16761 7:0.141333 8:0.13199 9:0.149077 10:0.149077 11:24.9564 12:66.8307 13:0.666667 14:0.96273 15:0.963705 16:7.20771 17:-2 18:-24.7812 19:-4 20:-138.172
1 1:1 2:4.0625 3:5.88232 4:0.994248 5:0.705324 6:0.734663 7:0.613558 8:0.513915 9:0.849091 10:0.234662 11:33.0412 12:54.3726 13:0.333333 14:0.963356 15:0.974806 16:9.48582 17:0 18:-22.4375 19:4 20:72.8839
1 1:1 2:27.625 3:1.91787 4:2.56408 5:6.4938 6:1.06726 7:0.540031 8:0.322867 9:1.2516 10:0.900384 11:72.4193 12:55.5759 13:0.333333 14:0.908228 15:0.703024 16:19.7062 17:2 18:46.25 19:4 20:77.5312
-1 1:1 2:7.3125 3:2.34079 4:0.738872 5:0.192893 6:0.826928 7:1.69646 8:0.789213 9:0.978243 10:0.915503 11:55.3853 12:51.3596 13:0.666667 14:0.923258 15:0.861408 16:15.5026 17:1 18:7.3125 19:-7 20:-193.444
1 1:2 2:30.875 3:5.67633 4:0.554325 5:0.711105 6:0.526481 7:0.185602 8:0.234085 9:0.41309 10:0.292352 11:36.3764 12:75.5601 13:0.666667 14:0.997161 15:0.97735 16:10.4125 17:2 18:30.875 19:8 20:181.633
-1 1:3 2:10.1875 3:1.66265 4:0.105162 5:0.506771 6:0.476753 7:0.680267 8:0.611694 9:0.438527 10:0.652447 11:48.6599 12:54.3296 13:0.666667 14:0.97722 15:0.966046 16:13.7434 17:3 18:10.1875 19:0 20:-129.344
-1 1:-1 2:-6.40625 3:1.53435 4:1.78164 5:0.645433 6:0.475789 7:0.94518 8:0.77515 9:0.352604 10:0.352604 11:34.7274 12:83.0927 13:0.666667 14:0.833186 15:0.889218 16:9.95539 17:-1 18:-6.40625 19:-9 20:-164.488
1 1:-4 2:-22.6875 3:1.84025 4:0.864699 5:0.794121 6:0.598926 7:0.580338 8:0.303982 9:0.370605 10:0.370605 11:39.2635 12:81.3459 13:0.166667 14:0.958084 15:0.956193 16:11.2076 17:-5 18:-36.475 19:-7 20:-89.1161
1 1:0 2:0 3:3.99189 4:0.232221 5:0.601642 6:0.350102 7:0.265674 8:0.527859 9:0.263938 10:0.635374 11:48.4265 12:78.3195 13:0.666667 14:0.943376 15:0.949087 16:13.6815 17:0 18:0 19:-1 20:-140.5
1 1:0 2:28.5 3:4.31105 4:0.149129 5:0.383306 6:1.28801 7:0.404394 8:0.652695 9:0.554985 10:0.665906 11:46.8292 12:87.1724 13:0.444444 14:0.684214 15:0.749232 16:13.2561 17:1 18:42.3125 19:4 20:153.625
1 1:0 2:0 3:2.8707 4:0.250823 5:1.06209 6:0.334201 7:0.159021 8:0.434724 9:0.228864 10:0.228864 11:30.3413 12:81.3454 13:0.166667 14:0.933263 15:0.943457 16:8.72975 17:0 18:0 19:4 20:135.594
1 1:-1 2:-22.375 3:3.50001 4:0.762174 5:0.388822 6:0.435064 7:0.755044 8:0.753223 9:0.46834 10:0.203151 11:29.2918 12:73.7903 13:0.444444 14:0.925359 15:0.952029 16:8.43452 17:-1 18:-22.375 19:-1 20:-22.375
-1 1:-1 2:-13.125 3:1.85866 4:0.424858 5:0.601755 6:0.505886 7:1.0398 8:0.855921 9:0.626909 10:0.541251 11:42.2007 12:61.6105 13:0.666667 14:0.897098 15:0.879482 16:12.0091 17:-1 18:-13.125 19:1 20:86.9792
1 1:2 2:7.125 3:2.42094 4:0.580453 5:0.553529 6:0.758121 7:0.179375 8:0.1916 9:0.812165 10:0.468162 11:41.1419 12:41.0936 13:0.333333 14:0.848918 15:0.902631 16:11.7211 17:2 18:7.125 19:4 20:105.469
-1 1:-1 2:-9.375 3:1.79192 4:0.327962 5:0.588775 6:0.567232 7:0.373203 8:1.82674 9:1.41299 10:0.632879 11:41.3027 12:39.8471 13:0.666667 14:0.888876 15:0.790719 16:11.7649 17:-1 18:-9.375 19:-4 20:-155.156
1 1:-1 2:-9.375 3:2.40654 4:2.90909 5:0.220141 6:0.613516 7:0.140823 8:0.181812 9:0.174292 10:0.610721 11:46.5207 12:71.4725 13:0.166667 14:0.932953 15:0.945629 16:13.1736 17:-1 18:-9.375 19:-4 20:-155.156
-1 1:0 2:31.25 3:2.38563 4:1.07639 5:0.337493 6:0.17436 7:0.748261 8:0.668414 9:0.361252 10:0.361252 11:38.2427 12:76.9022 13:0.666667 14:0.944438 15:0.943985 16:10.9272 17:0 18:31.25 19:-2 20:-95.5
1 1:1 2:-3.3125 3:4.24138 4:0.710773 5:0.971955 6:0.874204 7:0.29105 8:0.849385 9:0.412535 10:0.412535 11:41.055 12:84.9457 13:0.333333 14:0.960369 15:0.952295 16:11.6974 17:1 18:-3.3125 19:3 20:106.781
1 1:-2 2:-21.625 3:1.90424 4:0.788687 5:0.677872 6:0.95127 7:0.267184 8:0.213195 9:0.542141 10:0.334117 11:38.1321 12:62.7851 13:0.166667 14:0.921156 15:0.97665 16:10.8968 17:-2 18:-21.625 19:-2 20:-21.625
1 1:-1 2:-13.25 3:1.92771 4:1.0778 5:0.475867 6:0.706266 7:0.643167 8:0.548368 9:1.41385 10:0.492477 11:34.9127 12:57.2556 13:0.166667 14:0.791203 15:0.798803 16:10.0068 17:-1 18:-13.25 19:0 20:84.4375
1 1:0 2:0 3:3.92043 4:2.52153 5:1.33896 6:0.455321 7:0.29394 8:0.409413 9:0.500468 10:0.396137 11:39.3291 12:84.6632 13:0.166667 14:0.802166 15:0.93929 16:11.2256 17:0 18:0 19:3 20:169.375
-1 1:3 2:13.4583 3:2.35737 4:0.159485 5:0.944325 6:0.900871 7:1.3134 8:0.660148 9:1.1013 10:4.47093 11:76.9011 12:59.9858 13:0.666667 14:0.731716 15:0.87558 16:20.7436 17:3 18:13.4583 19:0 20:-177.042
1 1:0 2:0 3:3.78159 4:0.379519 5:1.19703 6:0.582275 7:0.664966 8:0.219402 9:0.826627 10:0.826627 11:52.1606 12:77.4382 13:0.333333 14:0.833999 15:0.87063 16:14.6654 17:0 18:0 19:0 20:0
1 1:0 2:0 3:4.36047 4:0.81883 5:0.444202 6:0.623797 7:0.238882 8:0.291825 9:0.236627 10:0.236627 11:26.9144 12:88.461 13:0.666667 14:0.977348 15:0.880415 16:7.76314 17:0 18:0 19:0 20:0
1 1:0 2:19.75 3:2.6667 4:1.28087 5:0.775849 6:0.326507 7:0.355465 8:0.681164 9:0.719374 10:0.768392 11:50.6897 12:88.0737 13:0.333333 14:0.90496 15:0.942573 16:14.2796 17:1 18:49.5625 19:4 20:147.025
-1 1:0 2:10.125 3:1.90579 4:3.2004 5:0.50685 6:0.748941 7:0.335429 8:0.56172 9:1.49265 10:0.591642 11:42.534 12:61.9166 13:0.666667 14:0.668507 15:0.818538 16:12.0996 17:0 18:10.125 19:-4 20:-125.05
1 1:0 2:0 3:8.26614 4:1.59152 5:0.375988 6:0.623888 7:0.571048 8:0.572653 9:0.418333 10:1.11692 11:56.1612 12:85.9452 13:0.333333 14:0.943143 15:0.982075 16:15.7023 17:0 18:0 19:3 20:209.917
-1 1:5 2:21.3 3:1.85415 4:0.383881 5:0.911567 6:0.323069 7:0.790885 8:1.54691 9:0.561853 10:0.352698 11:30.3631 12:63.7311 13:0.666667 14:0.954129 15:0.851831 16:8.73586 17:5 18:21.3 19:2 20:-165.658
1 1:2 2:10.125 3:1.95187 4:0.200756 5:0.131769 6:0.484088 7:0.606505 8:0.639189 9:0.872986 10:0.991076 11:49.6735 12:46.5267 13:0.333333 14:0.798128 15:0.748797 16:14.0117 17:2 18:10.125 19:2 20:10.125
1 1:0 2:0 3:1.87565 4:0.639735 5:0.731585 6:0.469195 7:0.180493 8:0.380474 9:0.249205 10:0.249205 11:12.5338 12:85.4618 13:0.444444 14:0.799276 15:0.775782 16:3.64143 17:0 18:0 19:0 20:0
1 1:-1 2:-6 3:1.14459 4:0.456568 5:0.613667 6:0.541133 7:0.594645 8:0.184176 9:0.667087 10:0.291636 11:26.5933 12:84.7154 13:0.166667 14:0.598456 15:0.854611 16:7.67223 17:-1 18:-6 19:0 20:228.125
1 1:-1 2:11.25 3:1.72573 4:0.645485 5:0.402348 6:0.662855 7:0.340805 8:0.13609 9:0.509212 10:0.509212 11:43.0212 12:62.1423 13:0.444444 14:0.949218 15:0.922973 16:12.2317 17:-1 18:11.25 19:-2 20:-60.3333
1 1:-2 2:-8.375 3:2.59224 4:1.06142 5:1.369 6:1.36928 7:0.316981 8:0.315247 9:0.642734 10:0.642734 11:46.5417 12:64.7753 13:0.333333 14:0.917976 15:0.852561 16:13.1792 17:-1 18:82 19:-1 20:82
1 1:2 2:18.6875 3:3.9411 4:0.300375 5:0.336643 6:1.77345 7:0.240823 8:0.290709 9:0.277918 10:0.277918 11:35.7314 12:82.0458 13:0.166667 14:0.990097 15:0.977157 16:10.234 17:2 18:18.6875 19:3 20:-43.4688
1 1:0 2:0 3:2.00128 4:0.331654 5:1.30583 6:0.891613 7:0.34997 8:0.2902 9:0.488953 10:0.880063 11:52.3056 12:57.1374 13:0.166667 14:0.839378 15:0.855118 16:14.7033 17:0 18:0 19:0 20:0
1 1:0 2:45 3:3.24182 4:0.259179 5:0.45709 6:0.104322 7:0.0872737 8:0.129144 9:0.246532 10:0.211591 11:27.0556 12:66.6679 13:0.333333 14:0.921481 15:0.927183 16:7.80311 17:0 18:45 19:1 20:-11.4896
1 1:-1 2:-30.125 3:3.20974 4:2.0248 5:1.46675 6:1.37157 7:0.270666 8:0.446847 9:0.735444 10:4.25749 11:78.0148 12:62.5016 13:0.166667 14:0.6275 15:0.858893 16:20.9965 17:-1 18:-30.125 19:-1 20:-30.125
-1 1:-1 2:-42.75 3:1.14398 4:0.25747 5:0.234348 6:1.40162 7:0.955353 8:0.679246 9:0.753752 10:0.481759 11:27.951 12:67.8472 13:0.166667 14:0.509198 15:0.667237 16:8.0563 17:-1 18:-42.75 19:-3 20:-163.417
1 1:0 2:0 3:1.49787 4:1.89061 5:1.31801 6:0.322262 7:0.15831 8:0.268497 9:0.124401 10:0.124401 11:20.5458 12:71.1108 13:0.444444 14:0.936676 15:0.949525 16:5.94905 17:0 18:0 19:-2 20:-153
1 1:1 2:-2.75 3:5.10282 4:1.65188 5:0.919283 6:0.690925 7:0.605991 8:0.52532 9:0.563329 10:0.330699 11:37.1076 12:80.6259 13:0.333333 14:0.942113 15:0.946508 16:10.6145 17:1 18:-2.75 19:5 20:119.479
1 1:-2 2:-13.0417 3:7.04266 4:3.77417 5:0.765665 6:0.685232 7:0.324769 8:0.26827 9:0.361621 10:0.812994 11:51.5162 12:80.7062 13:0.666667 14:0.996415 15:0.978894 16:14.4967 17:-2 18:-13.0417 19:2 20:128.135
1 1:3 2:11.0417 3:4.18689 4:0.467721 5:0.775258 6:0.972833 7:0.445514 8:0.32693 9:1.29964 10:0.74237 11:50.5532 12:53.3165 13:0.333333 14:0.770468 15:0.854389 16:14.2437 17:3 18:11.0417 19:5 20:91.825
1 1:1 2:8.5 3:1.5025 4:2.0839 5:0.674294 6:0.462438 7:0.760862 8:0.429751 9:1.04969 10:1.04969 11:64.2389 12:88.9866 13:0.166667 14:0.932708 15:0.826607 16:17.7363 17:1 18:8.5 19:0 20:-78.2812
-1 1:-2 2:-9.8125 3:1.16002 4:0.150048 5:0.303913 6:0.393776 7:1.79025 8:1.31369 9:1.26999 10:0.539273 11:39.4388 12:34.1862 13:0.666667 14:0.7226 15:0.784433 16:11.2556 17:-2 18:-9.8125 19:-2 20:99.6562
-1 1:0 2:-8.875 3:1.79463 4:1.95405 5:1.09187 6:0.352876 7:0.848925 8:0.764766 9:0.369588 10:0.369588 11:33.796 12:60.4907 13:0.666667 14:0.915406 15:0.877511 16:9.69628 17:0 18:-8.875 19:3 20:27.1458
1 1:2 2:-2.58333 3:3.08534 4:0.523517 5:0.405003 6:1.53701 7:0.305423 8:0.436229 9:1.21433 10:1.21433 11:59.1625 12:60.9915 13:0.166667 14:0.979973 15:0.924096 16:16.4677 17:2 18:-2.58333 19:9 20:136.688
1 1:-2 2:-22.6875 3:2.78896 4:0.471036 5:0.312576 6:0.311272 7:0.214069 8:0.396781 9:0.347153 10:0.355629 11:34.8923 12:87.0531 13:0.333333 14:0.904142 15:0.905121 16:10.0012 17:-3 18:-43.0833 19:1 20:146.885
1 1:1 2:18.4375 3:1.81455 4:0.573873 5:0.403317 6:0.309842 7:0.202003 8:0.408603 9:0.270388 10:0.270388 11:31.8273 12:59.4561 13:0.166667 14:0.943028 15:0.936176 16:9.14652 17:1 18:18.4375 19:2 20:74.9167
1 1:-1 2:-11.875 3:2.19514 4:0.810673 5:0.461915 6:1.21747 7:0.401436 8:0.397775 9:0.445388 10:0.445388 11:40.3769 12:62.594 13:0.166667 14:0.903723 15:0.919538 16:11.5123 17:0 18:76.125 19:3 20:100.281
-1 1:-3 2:-45.2917 3:2.19305 4:2.41648 5:1.22552 6:1.4085 7:1.99782 8:1.54659 9:2.88127 10:2.88127 11:70.9493 12:21.7826 13:0.444444 14:0.820935 15:0.721496 16:19.3594 17:-3 18:-45.2917 19:-5 20:-88
1 1:0 2:0 3:4.95741 4:0.437979 5:1.59546 6:0.661986 7:0.29403 8:0.299004 9:0.482847 10:0.332406 11:38.2313 12:52.6616 13:0.166667 14:0.908737 15:0.974858 16:10.9241 17:3 18:78.25 19:5 20:-65.75
-1 1:2 2:12.375 3:2.57214 4:0.151399 5:1.0134 6:0.485525 7:0.457303 8:1.13378 9:0.731031 10:0.453188 11:35.5281 12:66.5124 13:0.333333 14:0.616262 15:0.783529 16:10.1776 17:-1 18:-76.125 19:-2 20:-95.6875
